,total_no,year,huc,total_no_filled
2480,262126652.0,2016,20801090505,262126652.0
2481,160138604.0,2017,20801090505,160138604.0
2482,164986250.0,2018,20801090505,164986250.0
2483,123213386.0,2019,20801090505,123213386.0
2484,0.0,2005,20503061702,12296337.333333334
2485,0.0,2008,20503061702,12296337.333333334
2486,16843284.0,2010,20503061702,16843284.0
2487,11971712.0,2011,20503061702,11971712.0
2488,14065644.0,2012,20503061702,14065644.0
2489,14244806.0,2013,20503061702,14244806.0
2490,18963272.0,2014,20503061702,18963272.0
2491,25698602.0,2015,20503061702,25698602.0
2492,19846026.0,2016,20503061702,19846026.0
2493,11605386.0,2017,20503061702,11605386.0
2494,8240082.0,2018,20503061702,8240082.0
2495,6077234.0,2019,20503061702,6077234.0
2496,0.0,2005,20801070104,48993199.333333336
2497,0.0,2008,20801070104,48993199.333333336
2498,52434874.0,2010,20801070104,52434874.0
2499,53315434.0,2011,20801070104,53315434.0
2500,52095390.0,2012,20801070104,52095390.0
2501,83916902.0,2013,20801070104,83916902.0
2502,80626482.0,2014,20801070104,80626482.0
2503,57224622.0,2015,20801070104,57224622.0
2504,53580172.0,2016,20801070104,53580172.0
2505,55313502.0,2017,20801070104,55313502.0
2506,54937224.0,2018,20801070104,54937224.0
2507,44473790.0,2019,20801070104,44473790.0
2508,0.0,2005,20700060503,46110250.0
2509,0.0,2008,20700060503,46110250.0
2510,69990742.0,2010,20700060503,69990742.0
2511,77275818.0,2011,20700060503,77275818.0
2512,54614264.0,2012,20700060503,54614264.0
2513,60252262.0,2013,20700060503,60252262.0
2514,66337060.0,2014,20700060503,66337060.0
2515,51123112.0,2015,20700060503,51123112.0
2516,48875002.0,2016,20700060503,48875002.0
2517,47322902.0,2017,20700060503,47322902.0
2518,47273632.0,2018,20700060503,47273632.0
2519,30258206.0,2019,20700060503,30258206.0
2520,0.0,2005,20801040704,1451860.0
2521,0.0,2008,20801040704,1451860.0
2522,3825920.0,2010,20801040704,3825920.0
2523,2780190.0,2011,20801040704,2780190.0
2524,1592620.0,2012,20801040704,1592620.0
2525,2229130.0,2013,20801040704,2229130.0
2526,2212048.0,2014,20801040704,2212048.0
2527,1576354.0,2015,20801040704,1576354.0
2528,1365988.0,2016,20801040704,1365988.0
2529,761516.0,2017,20801040704,761516.0
2530,717420.0,2018,20801040704,717420.0
2531,361134.0,2019,20801040704,361134.0
2532,0.0,2005,20801030906,78379247.33333333
2533,0.0,2008,20801030906,78379247.33333333
2534,124440372.0,2010,20801030906,124440372.0
2535,106472156.0,2011,20801030906,106472156.0
2536,94859010.0,2012,20801030906,94859010.0
2537,108797278.0,2013,20801030906,108797278.0
2538,112334152.0,2014,20801030906,112334152.0
2539,105227798.0,2015,20801030906,105227798.0
2540,92424716.0,2016,20801030906,92424716.0
2541,72916856.0,2017,20801030906,72916856.0
2542,71940076.0,2018,20801030906,71940076.0
2543,51138554.0,2019,20801030906,51138554.0
2544,0.0,2005,20801040305,1350621.8333333333
2545,0.0,2008,20801040305,1350621.8333333333
2546,2225714.0,2010,20801040305,2225714.0
2547,1179874.0,2011,20801040305,1179874.0
2548,1035578.0,2012,20801040305,1035578.0
2549,2457248.0,2013,20801040305,2457248.0
2550,2696764.0,2014,20801040305,2696764.0
2551,1974882.0,2015,20801040305,1974882.0
2552,1788516.0,2016,20801040305,1788516.0
2553,1243840.0,2017,20801040305,1243840.0
2554,1174692.0,2018,20801040305,1174692.0
2555,430354.0,2019,20801040305,430354.0
2556,0.0,2005,20802050403,23571273.833333332
2557,0.0,2008,20802050403,23571273.833333332
2558,24899438.0,2010,20802050403,24899438.0
2559,35425758.0,2011,20802050403,35425758.0
2560,26372854.0,2012,20802050403,26372854.0
2561,27115554.0,2013,20802050403,27115554.0
2562,32144636.0,2014,20802050403,32144636.0
2563,25094760.0,2015,20802050403,25094760.0
2564,31857376.0,2016,20802050403,31857376.0
2565,33653204.0,2017,20802050403,33653204.0
2566,28773488.0,2018,20802050403,28773488.0
2567,17518218.0,2019,20802050403,17518218.0
2568,0.0,2005,20600060504,4294422.166666667
2569,0.0,2008,20600060504,4294422.166666667
2570,12109924.0,2010,20600060504,12109924.0
2571,7486048.0,2011,20600060504,7486048.0
2572,4751184.0,2012,20600060504,4751184.0
2573,5748524.0,2013,20600060504,5748524.0
2574,6440848.0,2014,20600060504,6440848.0
2575,4119588.0,2015,20600060504,4119588.0
2576,3526288.0,2016,20600060504,3526288.0
2577,2608208.0,2017,20600060504,2608208.0
2578,2766844.0,2018,20600060504,2766844.0
2579,1975610.0,2019,20600060504,1975610.0
2580,0.0,2005,20700100805,10672601.666666666
2581,0.0,2008,20700100805,10672601.666666666
2582,22875304.0,2010,20700100805,22875304.0
2583,22161536.0,2011,20700100805,22161536.0
2584,13762208.0,2012,20700100805,13762208.0
2585,13796906.0,2013,20700100805,13796906.0
2586,15887128.0,2014,20700100805,15887128.0
2587,18486380.0,2015,20700100805,18486380.0
2588,12564784.0,2016,20700100805,12564784.0
2589,3800276.0,2017,20700100805,3800276.0
2590,3172160.0,2018,20700100805,3172160.0
2591,1564538.0,2019,20700100805,1564538.0
2592,0.0,2005,20700110207,9959373.666666666
2593,0.0,2008,20700110207,9959373.666666666
2594,12293348.0,2010,20700110207,12293348.0
2595,13995192.0,2011,20700110207,13995192.0
2596,12960936.0,2012,20700110207,12960936.0
2597,13028334.0,2013,20700110207,13028334.0
2598,12203422.0,2014,20700110207,12203422.0
2599,13333312.0,2015,20700110207,13333312.0
2600,16486814.0,2016,20700110207,16486814.0
2601,12863340.0,2017,20700110207,12863340.0
2602,6756680.0,2018,20700110207,6756680.0
2603,5591106.0,2019,20700110207,5591106.0
2604,0.0,2005,20801040603,23739815.333333332
2605,0.0,2008,20801040603,23739815.333333332
2606,24219180.0,2010,20801040603,24219180.0
2607,24303820.0,2011,20801040603,24303820.0
2608,29713474.0,2012,20801040603,29713474.0
2609,31998042.0,2013,20801040603,31998042.0
2610,32282356.0,2014,20801040603,32282356.0
2611,28083530.0,2015,20801040603,28083530.0
2612,28883082.0,2016,20801040603,28883082.0
2613,36036692.0,2017,20801040603,36036692.0
2614,24315938.0,2018,20801040603,24315938.0
2615,25041670.0,2019,20801040603,25041670.0
2616,0.0,2005,20801060803,17509712.5
2617,0.0,2008,20801060803,17509712.5
2618,29208700.0,2010,20801060803,29208700.0
2619,26643126.0,2011,20801060803,26643126.0
2620,27985538.0,2012,20801060803,27985538.0
2621,31111906.0,2013,20801060803,31111906.0
2622,28740418.0,2014,20801060803,28740418.0
2623,25315814.0,2015,20801060803,25315814.0
2624,18778020.0,2016,20801060803,18778020.0
2625,10830466.0,2017,20801060803,10830466.0
2626,8932458.0,2018,20801060803,8932458.0
2627,2570104.0,2019,20801060803,2570104.0
2628,0.0,2005,20700080403,23982480.0
2629,0.0,2008,20700080403,23982480.0
2630,38751208.0,2010,20700080403,38751208.0
2631,43170126.0,2011,20700080403,43170126.0
2632,33772210.0,2012,20700080403,33772210.0
2633,35188512.0,2013,20700080403,35188512.0
2634,36605774.0,2014,20700080403,36605774.0
2635,35739180.0,2015,20700080403,35739180.0
2636,27168726.0,2016,20700080403,27168726.0
2637,17894762.0,2017,20700080403,17894762.0
2638,10164246.0,2018,20700080403,10164246.0
2639,9335016.0,2019,20700080403,9335016.0
2640,0.0,2005,20600050104,9199751.5
2641,0.0,2008,20600050104,9199751.5
2642,18104492.0,2010,20600050104,18104492.0
2643,15694156.0,2011,20600050104,15694156.0
2644,15333156.0,2012,20600050104,15333156.0
2645,15339142.0,2013,20600050104,15339142.0
2646,15476052.0,2014,20600050104,15476052.0
2647,16060608.0,2015,20600050104,16060608.0
2648,6640004.0,2016,20600050104,6640004.0
2649,2037178.0,2017,20600050104,2037178.0
2650,3475540.0,2018,20600050104,3475540.0
2651,2236690.0,2019,20600050104,2236690.0
2652,0.0,2005,20801030602,71855364.33333333
2653,0.0,2008,20801030602,71855364.33333333
2654,177291444.0,2010,20801030602,177291444.0
2655,148254748.0,2011,20801030602,148254748.0
2656,88865714.0,2012,20801030602,88865714.0
2657,79418504.0,2013,20801030602,79418504.0
2658,81900976.0,2014,20801030602,81900976.0
2659,66614548.0,2015,20801030602,66614548.0
2660,68275214.0,2016,20801030602,68275214.0
2661,60315174.0,2017,20801030602,60315174.0
2662,49513926.0,2018,20801030602,49513926.0
2663,41814124.0,2019,20801030602,41814124.0
2664,0.0,2005,20600031204,22034317.0
2665,0.0,2008,20600031204,22034317.0
2666,23846356.0,2010,20600031204,23846356.0
2667,24627770.0,2011,20600031204,24627770.0
2668,27504864.0,2012,20600031204,27504864.0
2669,31307744.0,2013,20600031204,31307744.0
2670,32456880.0,2014,20600031204,32456880.0
2671,30033422.0,2015,20600031204,30033422.0
2672,35193314.0,2016,20600031204,35193314.0
2673,36816894.0,2017,20600031204,36816894.0
2674,16792016.0,2018,20600031204,16792016.0
2675,5832544.0,2019,20600031204,5832544.0
2676,0.0,2005,20802060802,19140739.333333332
2677,0.0,2008,20802060802,19140739.333333332
2678,29267650.0,2010,20802060802,29267650.0
2679,25727736.0,2011,20802060802,25727736.0
2680,22597766.0,2012,20802060802,22597766.0
2681,27285748.0,2013,20802060802,27285748.0
2682,25924862.0,2014,20802060802,25924862.0
2683,28062900.0,2015,20802060802,28062900.0
2684,27555700.0,2016,20802060802,27555700.0
2685,14813494.0,2017,20802060802,14813494.0
2686,18991482.0,2018,20802060802,18991482.0
2687,9461534.0,2019,20802060802,9461534.0
2688,0.0,2005,20801040602,18502752.0
2689,0.0,2008,20801040602,18502752.0
2690,20488720.0,2010,20801040602,20488720.0
2691,20233362.0,2011,20801040602,20233362.0
2692,22615768.0,2012,20801040602,22615768.0
2693,23078124.0,2013,20801040602,23078124.0
2694,24682142.0,2014,20801040602,24682142.0
2695,21375072.0,2015,20801040602,21375072.0
2696,20532680.0,2016,20801040602,20532680.0
2697,20299762.0,2017,20801040602,20299762.0
2698,19430078.0,2018,20801040602,19430078.0
2699,29297316.0,2019,20801040602,29297316.0
2700,0.0,2005,20802060302,10836886.666666666
2701,0.0,2008,20802060302,10836886.666666666
2702,10433460.0,2010,20802060302,10433460.0
2703,10022650.0,2011,20802060302,10022650.0
2704,14036138.0,2012,20802060302,14036138.0
2705,15806850.0,2013,20802060302,15806850.0
2706,17016268.0,2014,20802060302,17016268.0
2707,14099130.0,2015,20802060302,14099130.0
2708,14557996.0,2016,20802060302,14557996.0
2709,21116158.0,2017,20802060302,21116158.0
2710,11035962.0,2018,20802060302,11035962.0
2711,1918028.0,2019,20802060302,1918028.0
2712,0.0,2005,20600020301,11252558.5
2713,0.0,2008,20600020301,11252558.5
2714,18552744.0,2010,20600020301,18552744.0
2715,16151914.0,2011,20600020301,16151914.0
2716,16159484.0,2012,20600020301,16159484.0
2717,16186396.0,2013,20600020301,16186396.0
2718,19501712.0,2014,20600020301,19501712.0
2719,17577984.0,2015,20600020301,17577984.0
2720,11029124.0,2016,20600020301,11029124.0
2721,6848558.0,2017,20600020301,6848558.0
2722,7041714.0,2018,20600020301,7041714.0
2723,5981072.0,2019,20600020301,5981072.0
2724,0.0,2005,20600060304,1985472.0
2725,0.0,2008,20600060304,1985472.0
2726,1919924.0,2010,20600060304,1919924.0
2727,2320246.0,2011,20600060304,2320246.0
2728,2159916.0,2012,20600060304,2159916.0
2729,2140282.0,2013,20600060304,2140282.0
2730,2203802.0,2014,20600060304,2203802.0
2731,2915722.0,2015,20600060304,2915722.0
2732,2527332.0,2016,20600060304,2527332.0
2733,2345800.0,2017,20600060304,2345800.0
2734,2647742.0,2018,20600060304,2647742.0
2735,2644898.0,2019,20600060304,2644898.0
2736,0.0,2005,20600050402,26318806.0
2737,0.0,2008,20600050402,26318806.0
2738,32751902.0,2010,20600050402,32751902.0
2739,44236712.0,2011,20600050402,44236712.0
2740,31233770.0,2012,20600050402,31233770.0
2741,34082228.0,2013,20600050402,34082228.0
2742,38533450.0,2014,20600050402,38533450.0
2743,32847648.0,2015,20600050402,32847648.0
2744,32988616.0,2016,20600050402,32988616.0
2745,32292218.0,2017,20600050402,32292218.0
2746,24547700.0,2018,20600050402,24547700.0
2747,12311428.0,2019,20600050402,12311428.0
2748,0.0,2005,20700051004,1869386.1666666667
2749,0.0,2008,20700051004,1869386.1666666667
2750,400824.0,2010,20700051004,400824.0
2751,407250.0,2011,20700051004,407250.0
2752,1294798.0,2012,20700051004,1294798.0
2753,3332656.0,2013,20700051004,3332656.0
2754,3491388.0,2014,20700051004,3491388.0
2755,2764458.0,2015,20700051004,2764458.0
2756,2934928.0,2016,20700051004,2934928.0
2757,2920722.0,2017,20700051004,2920722.0
2758,3016432.0,2018,20700051004,3016432.0
2759,1869178.0,2019,20700051004,1869178.0
2760,0.0,2005,20801040203,4762567.333333333
2761,0.0,2008,20801040203,4762567.333333333
2762,4972816.0,2010,20801040203,4972816.0
2763,5123844.0,2011,20801040203,5123844.0
2764,6063676.0,2012,20801040203,6063676.0
2765,4771126.0,2013,20801040203,4771126.0
2766,6962786.0,2014,20801040203,6962786.0
2767,6127626.0,2015,20801040203,6127626.0
2768,5547126.0,2016,20801040203,5547126.0
2769,4669942.0,2017,20801040203,4669942.0
2770,6746762.0,2018,20801040203,6746762.0
2771,6165104.0,2019,20801040203,6165104.0
2772,0.0,2005,20801040504,6022979.666666667
2773,0.0,2008,20801040504,6022979.666666667
2774,8405562.0,2010,20801040504,8405562.0
2775,8630112.0,2011,20801040504,8630112.0
2776,7224552.0,2012,20801040504,7224552.0
2777,6776596.0,2013,20801040504,6776596.0
2778,10069522.0,2014,20801040504,10069522.0
2779,6988522.0,2015,20801040504,6988522.0
2780,5641064.0,2016,20801040504,5641064.0
2781,5222422.0,2017,20801040504,5222422.0
2782,6347522.0,2018,20801040504,6347522.0
2783,6969882.0,2019,20801040504,6969882.0
2784,0.0,2005,20801050502,1808078.5
2785,0.0,2008,20801050502,1808078.5
2786,1656388.0,2010,20801050502,1656388.0
2787,1835388.0,2011,20801050502,1835388.0
2788,2060772.0,2012,20801050502,2060772.0
2789,1439142.0,2013,20801050502,1439142.0
2790,1484020.0,2014,20801050502,1484020.0
2791,2451894.0,2015,20801050502,2451894.0
2792,2846722.0,2016,20801050502,2846722.0
2793,1941922.0,2017,20801050502,1941922.0
2794,3973390.0,2018,20801050502,3973390.0
2795,2007304.0,2019,20801050502,2007304.0
2796,0.0,2005,20802080204,3698579.0
2797,0.0,2008,20802080204,3698579.0
2798,3544188.0,2010,20802080204,3544188.0
2799,2960736.0,2011,20802080204,2960736.0
2800,5115608.0,2012,20802080204,5115608.0
2801,2594014.0,2013,20802080204,2594014.0
2802,4836624.0,2014,20802080204,4836624.0
2803,9421472.0,2015,20802080204,9421472.0
2804,9200268.0,2016,20802080204,9200268.0
2805,3156392.0,2017,20802080204,3156392.0
2806,2197024.0,2018,20802080204,2197024.0
2807,1356622.0,2019,20802080204,1356622.0
2808,0.0,2005,20802070206,2302855.3333333335
2809,0.0,2008,20802070206,2302855.3333333335
2810,4012924.0,2010,20802070206,4012924.0
2811,2754496.0,2011,20802070206,2754496.0
2812,2364448.0,2012,20802070206,2364448.0
2813,2969998.0,2013,20802070206,2969998.0
2814,3447084.0,2014,20802070206,3447084.0
2815,3218160.0,2015,20802070206,3218160.0
2816,3037480.0,2016,20802070206,3037480.0
2817,1544080.0,2017,20802070206,1544080.0
2818,2806242.0,2018,20802070206,2806242.0
2819,1479352.0,2019,20802070206,1479352.0
2820,0.0,2005,20801050504,14617489.333333334
2821,0.0,2008,20801050504,14617489.333333334
2822,14073700.0,2010,20801050504,14073700.0
2823,17171674.0,2011,20801050504,17171674.0
2824,28547296.0,2012,20801050504,28547296.0
2825,22644490.0,2013,20801050504,22644490.0
2826,21483054.0,2014,20801050504,21483054.0
2827,16047396.0,2015,20801050504,16047396.0
2828,14107036.0,2016,20801050504,14107036.0
2829,14222426.0,2017,20801050504,14222426.0
2830,14267018.0,2018,20801050504,14267018.0
2831,12845782.0,2019,20801050504,12845782.0
2832,0.0,2005,20700100402,15138342.833333334
2833,0.0,2008,20700100402,15138342.833333334
2834,21322708.0,2010,20700100402,21322708.0
2835,34259360.0,2011,20700100402,34259360.0
2836,15909690.0,2012,20700100402,15909690.0
2837,15954752.0,2013,20700100402,15954752.0
2838,21932620.0,2014,20700100402,21932620.0
2839,17979738.0,2015,20700100402,17979738.0
2840,14109418.0,2016,20700100402,14109418.0
2841,10814404.0,2017,20700100402,10814404.0
2842,15065970.0,2018,20700100402,15065970.0
2843,14311454.0,2019,20700100402,14311454.0
2844,0.0,2005,20802080203,6170712.333333333
2845,0.0,2008,20802080203,6170712.333333333
2846,11073840.0,2010,20802080203,11073840.0
2847,9960554.0,2011,20802080203,9960554.0
2848,9946816.0,2012,20802080203,9946816.0
2849,9438906.0,2013,20802080203,9438906.0
2850,8315430.0,2014,20802080203,8315430.0
2851,12178744.0,2015,20802080203,12178744.0
2852,4654448.0,2016,20802080203,4654448.0
2853,2228010.0,2017,20802080203,2228010.0
2854,4296208.0,2018,20802080203,4296208.0
2855,1955592.0,2019,20802080203,1955592.0
2856,0.0,2005,20700060204,10688139.0
2857,0.0,2008,20700060204,10688139.0
2858,11912070.0,2010,20700060204,11912070.0
2859,20671138.0,2011,20700060204,20671138.0
2860,10887460.0,2012,20700060204,10887460.0
2861,9608470.0,2013,20700060204,9608470.0
2862,13722856.0,2014,20700060204,13722856.0
2863,10557810.0,2015,20700060204,10557810.0
2864,13597464.0,2016,20700060204,13597464.0
2865,11303494.0,2017,20700060204,11303494.0
2866,13770584.0,2018,20700060204,13770584.0
2867,12226322.0,2019,20700060204,12226322.0
